DATE,lat,long,easting,northing,FloodProb
2019-07-31,52.95234087,-1.176926286,455395.9196,339757.0689,Zero
2019-07-31,52.95234087,-1.176926286,455395.9196,339757.0689,Zero
2019-07-31,52.95234087,-1.176926286,455395.9196,339757.0689,Zero
2019-07-31,52.95234087,-1.176926286,455395.9196,339757.0689,Zero
2019-07-31,52.95234087,-1.176926286,455395.9196,339757.0689,Zero
2019-07-31,52.95234087,-1.176926286,455395.9196,339757.0689,Zero
2019-07-31,52.95234087,-1.176926286,455395.9196,339757.0689,Zero
2019-07-31,52.95234087,-1.176926286,455395.9196,339757.0689,Zero
2019-08-01,52.95234087,-1.176926286,455395.9196,339757.0689,Zero
2019-08-01,52.95234087,-1.176926286,455395.9196,339757.0689,Zero
2019-08-01,52.95234087,-1.176926286,455395.9196,339757.0689,Zero
2019-08-01,52.95234087,-1.176926286,455395.9196,339757.0689,Zero
2019-08-01,52.95234087,-1.176926286,455395.9196,339757.0689,Zero
2019-08-01,52.95234087,-1.176926286,455395.9196,339757.0689,Zero
2019-08-01,52.95234087,-1.176926286,455395.9196,339757.0689,Zero
2019-08-01,52.95234087,-1.176926286,455395.9196,339757.0689,Zero
2019-08-01,52.95234087,-1.176926286,455395.9196,339757.0689,Zero
2019-08-01,52.95234087,-1.176926286,455395.9196,339757.0689,Zero
2019-08-01,54.60048601,-3.151393989,325714.3321,523421.7336,Zero
2019-08-01,54.60048601,-3.151393989,325714.3321,523421.7336,Zero
2019-08-01,54.60048601,-3.151393989,325714.3321,523421.7336,Zero
2019-08-02,54.60048601,-3.151393989,325714.3321,523421.7336,Zero
2019-08-02,54.60048601,-3.151393989,325714.3321,523421.7336,Zero
2019-08-02,54.60048601,-3.151393989,325714.3321,523421.7336,Zero
2019-08-02,54.60048601,-3.151393989,325714.3321,523421.7336,Zero
2019-08-02,54.60048601,-3.151393989,325714.3321,523421.7336,Zero
2019-08-02,54.60048601,-3.151393989,325714.3321,523421.7336,Zero
2019-08-02,54.60048601,-3.151393989,325714.3321,523421.7336,Zero
2019-08-02,54.61579843,-3.141449295,326384.4421,525115.0314,Zero
2019-08-02,54.61579843,-3.141449295,326384.4421,525115.0314,Zero
2019-08-02,54.61579843,-3.141449295,326384.4421,525115.0314,Zero
2019-08-02,54.61579843,-3.141449295,326384.4421,525115.0314,Zero
2019-08-02,54.61579843,-3.141449295,326384.4421,525115.0314,Zero
2019-08-02,52.78757696,-1.212804646,453186.1612,321401.7445,High
2019-08-02,52.78757696,-1.212804646,453186.1612,321401.7445,High
2019-08-02,52.78757696,-1.212804646,453186.1612,321401.7445,High
2019-08-02,52.78757696,-1.212804646,453186.1612,321401.7445,High
2019-08-02,52.78757696,-1.212804646,453186.1612,321401.7445,High
2019-08-02,52.78757696,-1.212804646,453186.1612,321401.7445,High
2019-08-03,52.78757696,-1.212804646,453186.1612,321401.7445,High
2019-08-03,52.78757696,-1.212804646,453186.1612,321401.7445,High
2019-08-08,52.78757696,-1.212804646,453186.1612,321401.7445,High
2019-08-08,52.78757696,-1.212804646,453186.1612,321401.7445,High
2019-08-08,52.78757696,-1.212804646,453186.1612,321401.7445,High
2019-08-08,52.78757696,-1.212804646,453186.1612,321401.7445,High
2019-08-08,52.78757696,-1.212804646,453186.1612,321401.7445,High
2019-08-08,53.36524144,-2.788717251,347612.9625,385664.7084,Medium
2019-08-13,53.36524144,-2.788717251,347612.9625,385664.7084,Medium
2019-08-14,53.36524144,-2.788717251,347612.9625,385664.7084,Medium
2019-08-14,53.36524144,-2.788717251,347612.9625,385664.7084,Medium
2019-08-14,53.36524144,-2.788717251,347612.9625,385664.7084,Medium
2019-08-16,53.36524144,-2.788717251,347612.9625,385664.7084,Medium
2019-08-16,51.68803778,-0.108243943,530865.9643,200502.7566,Zero
2019-08-16,51.68803778,-0.108243943,530865.9643,200502.7566,Zero
2019-08-16,51.68803778,-0.108243943,530865.9643,200502.7566,Zero
2019-08-16,51.68803778,-0.108243943,530865.9643,200502.7566,Zero
2019-08-16,54.56011252,-3.14775325,325876.1636,518925.6389,Zero
2019-08-16,54.56011252,-3.14775325,325876.1636,518925.6389,Zero
2019-08-16,54.56011252,-3.14775325,325876.1636,518925.6389,Zero
2019-08-16,54.56011252,-3.14775325,325876.1636,518925.6389,Zero
2019-08-16,54.56011252,-3.14775325,325876.1636,518925.6389,Zero
2019-08-16,54.56011252,-3.14775325,325876.1636,518925.6389,Zero
2019-08-16,54.56011252,-3.14775325,325876.1636,518925.6389,Zero
2019-08-16,54.56011252,-3.14775325,325876.1636,518925.6389,Zero
2019-08-17,54.56011252,-3.14775325,325876.1636,518925.6389,Zero
2019-08-17,54.56011252,-3.14775325,325876.1636,518925.6389,Zero
2019-08-17,54.56011252,-3.14775325,325876.1636,518925.6389,Zero
2019-08-17,52.51686514,-1.714004127,419504.4382,291036.2795,Low
2019-08-18,51.59654311,-0.259759566,520635.463,190067.354,Medium
2019-08-22,51.59654311,-0.259759566,520635.463,190067.354,Medium
2019-08-22,51.59654311,-0.259759566,520635.463,190067.354,Medium
2019-08-30,51.59654311,-0.259759566,520635.463,190067.354,Medium
2019-08-30,52.77802533,-1.290314616,447969.3863,320284.8702,Zero
2019-08-30,52.77802533,-1.290314616,447969.3863,320284.8702,Zero
2019-08-30,52.77802533,-1.290314616,447969.3863,320284.8702,Zero
2019-08-30,52.77802533,-1.290314616,447969.3863,320284.8702,Zero
2019-08-30,52.77802533,-1.290314616,447969.3863,320284.8702,Zero
2019-08-30,52.77802533,-1.290314616,447969.3863,320284.8702,Zero
2019-08-30,52.77802533,-1.290314616,447969.3863,320284.8702,Zero
2019-08-31,52.77802533,-1.290314616,447969.3863,320284.8702,Zero
2019-08-31,52.77802533,-1.290314616,447969.3863,320284.8702,Zero
2019-08-31,52.77802533,-1.290314616,447969.3863,320284.8702,Zero
2019-08-31,52.77802533,-1.290314616,447969.3863,320284.8702,Zero
2019-08-31,52.77802533,-1.290314616,447969.3863,320284.8702,Zero
2019-08-31,52.77802533,-1.290314616,447969.3863,320284.8702,Zero
2019-08-31,52.77802533,-1.290314616,447969.3863,320284.8702,Zero
2019-08-31,52.77802533,-1.290314616,447969.3863,320284.8702,Zero
2019-08-31,51.77189977,0.838961408,595969.0463,211948.933,High
2019-08-31,51.77189977,0.838961408,595969.0463,211948.933,High
2019-09-01,51.77189977,0.838961408,595969.0463,211948.933,High
2019-09-02,51.77189977,0.838961408,595969.0463,211948.933,High
2019-09-02,51.77189977,0.838961408,595969.0463,211948.933,High
2019-09-02,51.77189977,0.838961408,595969.0463,211948.933,High
2019-09-02,51.77189977,0.838961408,595969.0463,211948.933,High
2019-09-02,51.77189977,0.838961408,595969.0463,211948.933,High
2019-09-02,51.77189977,0.838961408,595969.0463,211948.933,High
2019-09-02,51.77189977,0.838961408,595969.0463,211948.933,High
2019-09-02,51.77189977,0.838961408,595969.0463,211948.933,High
2019-09-03,51.77189977,0.838961408,595969.0463,211948.933,High
2019-09-03,51.77189977,0.838961408,595969.0463,211948.933,High
2019-09-03,51.87966778,-1.518782792,433221.9903,220231.8431,High
2019-09-03,51.87966778,-1.518782792,433221.9903,220231.8431,High
2019-09-08,51.87966778,-1.518782792,433221.9903,220231.8431,High
2019-09-08,51.87966778,-1.518782792,433221.9903,220231.8431,High
2019-09-08,52.32853244,1.661068783,649551.7525,276360.019,Very Low
2019-09-08,52.32853244,1.661068783,649551.7525,276360.019,Very Low
2019-09-16,52.32853244,1.661068783,649551.7525,276360.019,Very Low
2019-09-21,52.32853244,1.661068783,649551.7525,276360.019,Very Low
2019-09-21,52.32853244,1.661068783,649551.7525,276360.019,Very Low
2019-09-21,52.32853244,1.661068783,649551.7525,276360.019,Very Low
2019-09-21,51.28747382,-2.20744405,385629.9926,154280.2727,Medium
2019-09-21,51.71518346,-0.284151256,518636.1414,203221.1911,Zero
2019-09-21,51.71518346,-0.284151256,518636.1414,203221.1911,Zero
2019-09-21,51.71518346,-0.284151256,518636.1414,203221.1911,Zero
2019-09-22,51.71518346,-0.284151256,518636.1414,203221.1911,Zero
2019-09-23,51.71518346,-0.284151256,518636.1414,203221.1911,Zero
2019-09-23,53.36592692,-1.066095091,462241.9572,385857.0958,Low
2019-09-23,53.36592692,-1.066095091,462241.9572,385857.0958,Low
2019-09-23,52.98576765,0.048437125,537609.8374,345121.46,Zero
2019-09-23,52.98576765,0.048437125,537609.8374,345121.46,Zero
2019-09-23,53.29153902,0.233114214,548944.7144,379500.5273,Low
2019-09-23,50.75395961,-2.740358034,347870.1927,95190.5484,Zero
2019-09-24,50.75395961,-2.740358034,347870.1927,95190.5484,Zero
2019-09-24,50.75395961,-2.740358034,347870.1927,95190.5484,Zero
2019-09-24,50.75395961,-2.740358034,347870.1927,95190.5484,Zero
2019-09-24,54.28218886,-0.383643456,505330.0311,488599.5228,High
2019-09-24,54.28218886,-0.383643456,505330.0311,488599.5228,High
2019-09-24,54.28218886,-0.383643456,505330.0311,488599.5228,High
2019-09-24,54.28218886,-0.383643456,505330.0311,488599.5228,High
2019-09-24,54.28218886,-0.383643456,505330.0311,488599.5228,High
2019-09-24,54.28218886,-0.383643456,505330.0311,488599.5228,High
2019-09-24,54.63362386,-1.702617022,419294.5477,526540.1754,Medium
2019-09-24,55.30068837,-1.726291315,417476.242,600765.7566,Zero
2019-09-24,53.99680402,-1.169873326,454517.2651,455959.6372,Zero
2019-09-24,53.99680402,-1.169873326,454517.2651,455959.6372,Zero
2019-09-24,53.99680402,-1.169873326,454517.2651,455959.6372,Zero
2019-09-24,53.99680402,-1.169873326,454517.2651,455959.6372,Zero
2019-09-24,53.99680402,-1.169873326,454517.2651,455959.6372,Zero
2019-09-24,53.99680402,-1.169873326,454517.2651,455959.6372,Zero
2019-09-25,54.46733587,-1.204618076,451650.0528,508287.098,Zero
2019-09-25,50.93909342,-2.334307154,376606.8445,115569.9743,Zero
2019-09-25,50.93909342,-2.334307154,376606.8445,115569.9743,Zero
2019-09-27,54.13026402,-1.478194622,434195.7947,470616.0262,Zero
2019-09-27,54.13026402,-1.478194622,434195.7947,470616.0262,Zero
2019-09-27,54.13026402,-1.478194622,434195.7947,470616.0262,Zero
2019-09-27,54.13026402,-1.478194622,434195.7947,470616.0262,Zero
2019-09-27,54.13026402,-1.478194622,434195.7947,470616.0262,Zero
2019-09-27,54.13026402,-1.478194622,434195.7947,470616.0262,Zero
2019-09-27,54.13026402,-1.478194622,434195.7947,470616.0262,Zero
2019-09-27,54.11112925,-1.795434556,413471.512,468380.571,Zero
2019-09-27,54.11112925,-1.795434556,413471.512,468380.571,Zero
2019-09-28,54.11112925,-1.795434556,413471.512,468380.571,Zero
2019-09-28,54.11112925,-1.795434556,413471.512,468380.571,Zero
2019-09-28,51.85090474,-2.599426654,358808.196,217093.3979,Zero
2019-09-28,51.85090474,-2.599426654,358808.196,217093.3979,Zero
2019-09-28,51.85090474,-2.599426654,358808.196,217093.3979,Zero
2019-09-28,51.85090474,-2.599426654,358808.196,217093.3979,Zero
2019-09-28,54.08434658,-2.00249723,399934.3148,465381.2921,Zero
2019-09-28,54.08434658,-2.00249723,399934.3148,465381.2921,Zero
2019-09-28,54.08434658,-2.00249723,399934.3148,465381.2921,Zero
2019-09-28,53.97269175,-1.892419822,407154.2889,452963.4221,Zero
2019-09-28,53.97269175,-1.892419822,407154.2889,452963.4221,Zero
2019-09-28,53.95175618,-2.029586591,398155.9394,450629.1466,Zero
2019-09-28,53.95175618,-2.029586591,398155.9394,450629.1466,Zero
2019-09-28,53.95175618,-2.029586591,398155.9394,450629.1466,Zero
2019-09-28,53.95175618,-2.029586591,398155.9394,450629.1466,Zero
2019-09-28,54.96223456,-1.996867054,400298.6487,563066.9585,Zero
2019-09-28,54.96223456,-1.996867054,400298.6487,563066.9585,Zero
2019-09-28,53.81967806,-1.660632729,422439.5907,435986.8298,Zero
2019-09-28,53.81967806,-1.660632729,422439.5907,435986.8298,Zero
2019-09-28,53.81967806,-1.660632729,422439.5907,435986.8298,Zero
2019-09-28,53.81967806,-1.660632729,422439.5907,435986.8298,Zero
2019-09-28,54.28626012,-1.536116147,430296.9326,487946.7986,Zero
2019-09-28,54.28626012,-1.536116147,430296.9326,487946.7986,Zero
2019-09-28,54.28626012,-1.536116147,430296.9326,487946.7986,Zero
2019-09-28,54.28626012,-1.536116147,430296.9326,487946.7986,Zero
2019-09-28,54.28626012,-1.536116147,430296.9326,487946.7986,Zero
2019-09-28,54.28626012,-1.536116147,430296.9326,487946.7986,Zero
2019-09-28,54.28626012,-1.536116147,430296.9326,487946.7986,Zero
2019-09-28,54.28626012,-1.536116147,430296.9326,487946.7986,Zero
2019-09-28,53.71210433,-1.937337102,404233.463,423966.722,Zero
2019-09-28,53.71210433,-1.937337102,404233.463,423966.722,Zero
2019-09-28,53.71210433,-1.937337102,404233.463,423966.722,Zero
2019-09-28,53.71210433,-1.937337102,404233.463,423966.722,Zero
2019-09-28,53.71210433,-1.937337102,404233.463,423966.722,Zero
2019-09-28,53.71210433,-1.937337102,404233.463,423966.722,Zero
2019-09-28,53.71210433,-1.937337102,404233.463,423966.722,Zero
2019-09-28,53.71210433,-1.937337102,404233.463,423966.722,Zero
2019-09-28,53.71210433,-1.937337102,404233.463,423966.722,Zero
2019-09-28,53.71210433,-1.937337102,404233.463,423966.722,Zero
2019-09-28,53.71210433,-1.937337102,404233.463,423966.722,Zero
2019-09-28,53.65190465,-1.776380438,414878.1036,417290.4054,Zero
2019-09-28,53.65190465,-1.776380438,414878.1036,417290.4054,Zero
2019-09-28,53.65190465,-1.776380438,414878.1036,417290.4054,Zero
2019-09-28,53.45006686,-1.330684651,444547.9586,395020.0947,Low
2019-09-28,53.45006686,-1.330684651,444547.9586,395020.0947,Low
2019-09-28,53.35916106,-1.487898694,434179.697,384820.2624,Zero
2019-09-28,53.35916106,-1.487898694,434179.697,384820.2624,Zero
2019-09-28,53.35916106,-1.487898694,434179.697,384820.2624,Zero
2019-09-28,53.35916106,-1.487898694,434179.697,384820.2624,Zero
2019-09-28,53.45400869,-1.59321347,427110.5198,395327.1665,Zero
2019-09-28,53.45400869,-1.59321347,427110.5198,395327.1665,Zero
2019-09-28,53.73054971,-1.167098968,455046.828,426338.9367,High
2019-09-28,53.73054971,-1.167098968,455046.828,426338.9367,High
2019-09-28,53.94874453,-1.081370196,460388.3319,450684.2022,High
2019-09-28,53.94874453,-1.081370196,460388.3319,450684.2022,High
2019-09-28,51.07162519,-4.157690626,248928.4597,132470.4634,Zero
2019-09-28,51.07162519,-4.157690626,248928.4597,132470.4634,Zero
2019-09-28,51.07162519,-4.157690626,248928.4597,132470.4634,Zero
2019-09-28,51.07162519,-4.157690626,248928.4597,132470.4634,Zero
2019-09-28,51.07162519,-4.157690626,248928.4597,132470.4634,Zero
2019-09-28,51.07162519,-4.157690626,248928.4597,132470.4634,Zero
2019-09-28,51.07162519,-4.157690626,248928.4597,132470.4634,Zero
2019-09-28,51.07162519,-4.157690626,248928.4597,132470.4634,Zero
2019-09-28,50.72976056,-1.764647417,416707.1371,92264.40907,High
2019-09-28,50.72976056,-1.764647417,416707.1371,92264.40907,High
2019-09-28,50.72976056,-1.764647417,416707.1371,92264.40907,High
2019-09-28,50.72976056,-1.764647417,416707.1371,92264.40907,High
2019-09-28,50.72976056,-1.764647417,416707.1371,92264.40907,High
2019-09-28,54.51773968,-0.695358935,484551.9517,514387.374,Zero
2019-09-29,54.51773968,-0.695358935,484551.9517,514387.374,Zero
2019-09-29,54.51773968,-0.695358935,484551.9517,514387.374,Zero
2019-09-29,54.51773968,-0.695358935,484551.9517,514387.374,Zero
2019-09-29,54.51773968,-0.695358935,484551.9517,514387.374,Zero
2019-09-29,54.51773968,-0.695358935,484551.9517,514387.374,Zero
2019-09-29,54.51773968,-0.695358935,484551.9517,514387.374,Zero
2019-09-29,54.51773968,-0.695358935,484551.9517,514387.374,Zero
2019-09-29,54.51773968,-0.695358935,484551.9517,514387.374,Zero
2019-09-29,54.51773968,-0.695358935,484551.9517,514387.374,Zero
2019-09-29,54.51773968,-0.695358935,484551.9517,514387.374,Zero
2019-09-29,55.57305709,-1.764986694,414917.162,631068.7128,Zero
2019-09-29,55.57305709,-1.764986694,414917.162,631068.7128,Zero
2019-09-29,55.57305709,-1.764986694,414917.162,631068.7128,Zero
2019-09-29,55.57305709,-1.764986694,414917.162,631068.7128,Zero
2019-09-29,55.57305709,-1.764986694,414917.162,631068.7128,Zero
2019-09-29,55.57305709,-1.764986694,414917.162,631068.7128,Zero
2019-09-29,55.57305709,-1.764986694,414917.162,631068.7128,Zero
2019-09-29,55.57305709,-1.764986694,414917.162,631068.7128,Zero
2019-09-29,53.90628648,-0.156022057,521238.0462,447144.6313,Zero
2019-09-29,53.90628648,-0.156022057,521238.0462,447144.6313,Zero
2019-09-29,53.90628648,-0.156022057,521238.0462,447144.6313,Zero
2019-09-29,53.90628648,-0.156022057,521238.0462,447144.6313,Zero
2019-09-29,53.90628648,-0.156022057,521238.0462,447144.6313,Zero
2019-09-29,50.75127681,-2.508681541,364210.8958,94754.20022,Zero
2019-09-29,50.75127681,-2.508681541,364210.8958,94754.20022,Zero
2019-09-29,50.75127681,-2.508681541,364210.8958,94754.20022,Zero
2019-09-29,51.33892727,-0.816868285,482511.277,160646.2589,Low
2019-09-29,51.33892727,-0.816868285,482511.277,160646.2589,Low
2019-09-29,51.33892727,-0.816868285,482511.277,160646.2589,Low
2019-09-29,53.66357315,-0.853175931,475876.8586,419176.1133,Medium
2019-09-29,52.32853501,1.661070041,649551.8237,276360.3089,Very Low
2019-09-29,53.25362217,-1.760743359,416060.1516,372983.535,Zero
2019-09-29,53.25362217,-1.760743359,416060.1516,372983.535,Zero
2019-09-29,54.50382937,-1.374776844,440585.419,512236.5271,Zero
2019-09-29,54.50382937,-1.374776844,440585.419,512236.5271,Zero
2019-09-29,54.50382937,-1.374776844,440585.419,512236.5271,Zero
2019-09-29,54.50382937,-1.374776844,440585.419,512236.5271,Zero
2019-09-29,54.50382937,-1.374776844,440585.419,512236.5271,Zero
2019-09-29,54.50382937,-1.374776844,440585.419,512236.5271,Zero
2019-09-29,54.17703329,-1.39037654,439889.4633,475865.6876,Zero
2019-09-29,50.79935451,-0.957283239,473579.8155,100495.0041,Low
2019-09-29,50.79935451,-0.957283239,473579.8155,100495.0041,Low
2019-09-29,50.79935451,-0.957283239,473579.8155,100495.0041,Low
2019-09-29,50.79935451,-0.957283239,473579.8155,100495.0041,Low
2019-09-29,50.79935451,-0.957283239,473579.8155,100495.0041,Low
2019-09-29,50.81099113,-1.071614023,465506.4756,101681.6202,Zero
2019-09-29,50.81099113,-1.071614023,465506.4756,101681.6202,Zero
2019-09-29,50.81099113,-1.071614023,465506.4756,101681.6202,Zero
2019-09-29,50.62927425,-1.403527122,442284.2733,81233.50141,Zero
2019-09-29,50.62927425,-1.403527122,442284.2733,81233.50141,Zero
2019-09-29,50.62927425,-1.403527122,442284.2733,81233.50141,Zero
2019-09-29,50.74031504,-1.5447497,432219.9112,93510.43534,Very Low
2019-09-29,52.21248277,-2.869052382,340717.6962,257496.6522,Zero
2019-09-29,52.21248277,-2.869052382,340717.6962,257496.6522,Zero
2019-09-29,52.21248277,-2.869052382,340717.6962,257496.6522,Zero
2019-09-29,52.21248277,-2.869052382,340717.6962,257496.6522,Zero
2019-09-29,52.21248277,-2.869052382,340717.6962,257496.6522,Zero
2019-09-29,51.26902801,-0.32873353,516688.9986,153534.627,Zero
2019-09-29,51.26902801,-0.32873353,516688.9986,153534.627,Zero
2019-09-29,51.26902801,-0.32873353,516688.9986,153534.627,Zero
2019-09-29,51.26902801,-0.32873353,516688.9986,153534.627,Zero
2019-09-29,51.26902801,-0.32873353,516688.9986,153534.627,Zero
2019-09-29,51.26902801,-0.32873353,516688.9986,153534.627,Zero
2019-09-29,53.57935971,-1.090797629,460295.5092,409580.2519,Medium
2019-09-29,53.57935971,-1.090797629,460295.5092,409580.2519,Medium
2019-09-29,51.14787382,-0.19053805,526660.9369,140290.8469,Low
2019-09-29,51.14787382,-0.19053805,526660.9369,140290.8469,Low
2019-09-29,51.14787382,-0.19053805,526660.9369,140290.8469,Low
2019-09-29,51.14787382,-0.19053805,526660.9369,140290.8469,Low
2019-09-29,51.14787382,-0.19053805,526660.9369,140290.8469,Low
2019-09-29,51.14787382,-0.19053805,526660.9369,140290.8469,Low
2019-09-29,51.14787382,-0.19053805,526660.9369,140290.8469,Low
2019-09-30,51.14787382,-0.19053805,526660.9369,140290.8469,Low
2019-09-30,51.14787382,-0.19053805,526660.9369,140290.8469,Low
2019-09-30,50.69446239,-2.262578643,381549.9913,88345.79728,Medium
2019-09-30,50.69446239,-2.262578643,381549.9913,88345.79728,Medium
2019-09-30,50.69446239,-2.262578643,381549.9913,88345.79728,Medium
2019-09-30,55.41786509,-1.795721649,413029.8408,613791.0961,Zero
2019-09-30,55.41786509,-1.795721649,413029.8408,613791.0961,Zero
2019-09-30,54.77522126,-1.60048322,425797.8348,542329.2349,Zero
2019-09-30,51.11296084,0.120073586,548496.8748,136989.0452,Zero
2019-09-30,51.18234645,-0.736483968,488410.004,143326.8463,Low
2019-09-30,51.18234645,-0.736483968,488410.004,143326.8463,Low
2019-09-30,51.18234645,-0.736483968,488410.004,143326.8463,Low
2019-09-30,51.18234645,-0.736483968,488410.004,143326.8463,Low
2019-09-30,51.18234645,-0.736483968,488410.004,143326.8463,Low
2019-09-30,51.40616562,-0.159460308,528114.5685,169066.8005,Zero
2019-09-30,51.40616562,-0.159460308,528114.5685,169066.8005,Zero
2019-09-30,51.40616562,-0.159460308,528114.5685,169066.8005,Zero
2019-09-30,51.40616562,-0.159460308,528114.5685,169066.8005,Zero
2019-09-30,51.40616562,-0.159460308,528114.5685,169066.8005,Zero
2019-09-30,50.89016671,-0.540553385,502747.5042,111089.9255,Zero
2019-09-30,50.89016671,-0.540553385,502747.5042,111089.9255,Zero
2019-09-30,50.89016671,-0.540553385,502747.5042,111089.9255,Zero
2019-09-30,53.85397,-2.16794981,389049.7362,439761.9677,Zero
2019-09-30,53.85397,-2.16794981,389049.7362,439761.9677,Zero
2019-09-30,53.75468824,-2.669468107,355955.6147,428910.8997,High
2019-09-30,53.75468824,-2.669468107,355955.6147,428910.8997,High
2019-09-30,53.82379901,-2.425055024,372117.1323,436475.8861,Medium
2019-09-30,53.73223147,-1.716497237,418800.5978,426241.4704,Zero
2019-09-30,53.68078671,-1.734866115,417610.1071,420513.1583,Medium
2019-09-30,52.75998474,-1.358808157,443367.0433,318234.6998,Zero
2019-09-30,52.75998474,-1.358808157,443367.0433,318234.6998,Zero
2019-09-30,53.83297431,-1.99589136,400367.9817,437412.8601,Zero
2019-09-30,53.83297431,-1.99589136,400367.9817,437412.8601,Zero
2019-09-30,53.83297431,-1.99589136,400367.9817,437412.8601,Zero
2019-09-30,53.83297431,-1.99589136,400367.9817,437412.8601,Zero
2019-09-30,53.81303548,-1.54374956,430139.221,435290.8768,Low
2019-09-30,53.81303548,-1.54374956,430139.221,435290.8768,Low
2019-09-30,53.71858539,-1.699647932,419918.5771,424727.7943,High
2019-09-30,53.71858539,-1.699647932,419918.5771,424727.7943,High
2019-09-30,53.71858539,-1.699647932,419918.5771,424727.7943,High
2019-09-30,53.71858539,-1.699647932,419918.5771,424727.7943,High
2019-09-30,53.71858539,-1.699647932,419918.5771,424727.7943,High
2019-09-30,53.68069441,-1.512660353,432287.2054,420580.4903,Low
2019-09-30,53.68069441,-1.512660353,432287.2054,420580.4903,Low
2019-09-30,52.88274212,-1.723655873,418693.4797,331733.5358,Zero
2019-09-30,55.60040446,-1.770101808,414584.5635,634111.1988,Zero
2019-09-30,51.14784375,-2.917907449,335890.899,139132.1243,Zero
2019-09-30,51.14784375,-2.917907449,335890.899,139132.1243,Zero
2019-09-30,51.14784375,-2.917907449,335890.899,139132.1243,Zero
2019-09-30,51.14784375,-2.917907449,335890.899,139132.1243,Zero
2019-09-30,51.14784375,-2.917907449,335890.899,139132.1243,Zero
2019-09-30,51.14784375,-2.917907449,335890.899,139132.1243,Zero
2019-09-30,51.14784375,-2.917907449,335890.899,139132.1243,Zero
2019-09-30,51.14784375,-2.917907449,335890.899,139132.1243,Zero
2019-09-30,51.14784375,-2.917907449,335890.899,139132.1243,Zero
2019-09-30,51.14784375,-2.917907449,335890.899,139132.1243,Zero
2019-09-30,53.28653863,-2.148354919,390206.9493,376629.1489,Zero
2019-09-30,51.62922057,-2.557322714,361519.8875,192414.6618,Zero
2019-09-30,51.62922057,-2.557322714,361519.8875,192414.6618,Zero
2019-09-30,51.62922057,-2.557322714,361519.8875,192414.6618,Zero
2019-09-30,51.62922057,-2.557322714,361519.8875,192414.6618,Zero
2019-09-30,51.62922057,-2.557322714,361519.8875,192414.6618,Zero
2019-09-30,51.62922057,-2.557322714,361519.8875,192414.6618,Zero
2019-09-30,51.29234199,-2.967958668,332601.7043,155246.3473,High
2019-10-02,51.29234199,-2.967958668,332601.7043,155246.3473,High
2019-10-02,51.29234199,-2.967958668,332601.7043,155246.3473,High
2019-10-02,50.80468261,-0.646443,495474.1191,101442.4175,Zero
2019-10-02,50.80468261,-0.646443,495474.1191,101442.4175,Zero
2019-10-03,50.80468261,-0.646443,495474.1191,101442.4175,Zero
2019-10-03,51.43556089,0.151103677,549617.6693,172923.6918,Zero
2019-10-06,51.43556089,0.151103677,549617.6693,172923.6918,Zero
2019-10-06,51.43556089,0.151103677,549617.6693,172923.6918,Zero
2019-10-06,51.43556089,0.151103677,549617.6693,172923.6918,Zero
2019-10-06,50.85069023,0.526869961,577967.8433,108727.7502,Zero
2019-10-06,54.63729416,-1.106276314,457783.602,527274.7312,Zero
2019-10-06,54.48417142,-0.614040394,489889.2207,510753.124,Zero
2019-10-06,54.48417142,-0.614040394,489889.2207,510753.124,Zero
2019-10-06,54.48417142,-0.614040394,489889.2207,510753.124,Zero
2019-10-06,54.48417142,-0.614040394,489889.2207,510753.124,Zero
2019-10-06,54.28364274,-0.390513581,504879.1022,488751.0522,High
2019-10-06,54.28364274,-0.390513581,504879.1022,488751.0522,High
2019-10-06,54.28364274,-0.390513581,504879.1022,488751.0522,High
2019-10-06,52.58343555,1.577180535,642433.1329,304413.844,High
2019-10-08,52.58343555,1.577180535,642433.1329,304413.844,High
2019-10-08,51.29518986,-0.881874219,478057.3035,155711.2885,High
2019-10-08,51.34813338,-0.588958866,498366.6821,161950.653,Zero
2019-10-08,51.34813338,-0.588958866,498366.6821,161950.653,Zero
2019-10-08,51.1968895,-3.436609972,299716.7076,145166.9058,Zero
2019-10-08,51.1968895,-3.436609972,299716.7076,145166.9058,Zero
2019-10-08,51.04402039,-4.046742498,256615.4535,129179.0248,Zero
2019-10-08,52.45720828,-1.904168494,406608.8566,284366.2561,Medium
2019-10-08,52.45720828,-1.904168494,406608.8566,284366.2561,Medium
2019-10-08,52.45720828,-1.904168494,406608.8566,284366.2561,Medium
2019-10-08,52.45720828,-1.904168494,406608.8566,284366.2561,Medium
2019-10-08,52.45720828,-1.904168494,406608.8566,284366.2561,Medium
2019-10-08,52.45720828,-1.904168494,406608.8566,284366.2561,Medium
2019-10-08,52.45720828,-1.904168494,406608.8566,284366.2561,Medium
2019-10-08,51.37174075,0.841861162,597899.1144,167464.2792,High
2019-10-08,51.37174075,0.841861162,597899.1144,167464.2792,High
2019-10-08,51.37174075,0.841861162,597899.1144,167464.2792,High
2019-10-08,51.37174075,0.841861162,597899.1144,167464.2792,High
2019-10-08,51.37174075,0.841861162,597899.1144,167464.2792,High
2019-10-08,51.37174075,0.841861162,597899.1144,167464.2792,High
2019-10-08,51.4616863,0.452805915,570488.7157,176487.6384,Zero
2019-11-02,51.4616863,0.452805915,570488.7157,176487.6384,Zero
